text,cmp_code,eu_code,pos,manifesto_id,party,date,language,source,has_eu_code,is_primary_doc,may_contradict_core_dataset,md5sum_text,url_original,md5sum_original,annotations,handbook,is_copy_of,title,id,manifesto_id_section
- strengthen regional economies with venture capital funds and new powers for reformed Regional Development Agencies.,301,,186,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_10
- develop the Small Business Service and cut red tape.,403,,187,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_10
- give British people the final say in any referendum on the single currency.,202,,188,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_10
Renewing public services: education reform,,,189,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_10
New Labour believes that schools need a step change in reform to make quality education open to all.,506,,190,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_10
"We plan a radical improvement in secondary schools, building on our success in primary schools.",506,,191,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_10
Our aim is to develop fully the talents of each child.,706,,192,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_10
Our ten-year goal is 50 per cent of young adults entering higher education.,706,,193,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_10
We will now:,,,194,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_10
- ensure every secondary school develops a distinctive mission including the expansion of specialist schools.,506,,195,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_10
- diversify state schools with new City Academies and more church schools.,506,,196,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_10
"- direct more money to headteachers, more freedom for successful schools.",506,,197,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_10
"- reform provision for 11- to 14-year-olds to ensure higher standards in English, maths, science and information technology.",506,,198,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_10
"- introduce new vocational options from 14 onwards, with expanded apprenticeship opportunities",411,,199,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_10
"- ensure primary schools offer more chance to learn languages, music and sport, as well as higher standards in the basics.",506,,200,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_10
- provide a good-quality nursery place for every three-year-old.,506,,201,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
Renewing public services: NHS reform,,,202,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
"New Labour believes that the NHS needs radical reform to fulfil its founding principle of quality treatment based on need, not ability to pay.",504,,203,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
The NHS needs radical reform if it is to be designed around the needs of patients.,504,,204,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
Investment is vital but not enough.,504,,205,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
"Labour’s ten-year goal is a maximum waiting time of three months as we become a healthier nation with fast, high-quality treatment, free at the point of use.",504,,206,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
We will now:,,,207,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
"- decentralise power to give local Primary Care Trusts control of 75 per cent of NHS funding, and cut by two thirds the number of health authorities.",504,,208,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
- reform the appointments system so that by the end of 2005 every hospital appointment is booked for the convenience of the patient.,504,,209,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
"- cut maximum waiting times by the end of 2005 for outpatient appointments from six months to three months and inpatients, from 18 to six months.",504,,210,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
"- work with the private sector to use spare capacity, where it makes sense, for NHS patients.",504,,211,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
"- create a new type of hospital – specially built surgical units, managed by the NHS or the private sector – to guarantee shorter waiting times",504,,212,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
- allow successful NHS hospitals to take over failing ones.,,,213,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
Renewing public services: welfare reform,,,214,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
"New Labour believes that rights and responsibilities should be at the centre of reform of the welfare state– to lift children and pensioners out of poverty, and help parents balance work and family.",706,,215,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
"We will continue to reform the tax and benefit system to reward work, not irresponsibility.",402,,216,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
"Our ten-year goals are to achieve full employment in every region, to halve child poverty and tackle pensioner poverty.",706,,217,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
We will now:,,,218,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
"- create an integrated Child Credit of cash support for children, built on the foundation of universal child benefit.",706,,219,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
- establish a new Pension Credit for lower- and middle-income pensioners.,706,,220,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_11
"- establish a new ‘Employment First’ interview for people entering the welfare system, and integrate the Benefits Agency and Employment Service through major reform.",504,,221,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
- extend and increase paid maternity leave to £100 each week for six months.,504,,222,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
- introduce paid paternity leave.,504,,223,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
- expand childcare places to provide for 1.6 million children.,706,,224,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
Renewing public services: criminal justice reform,,,225,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
New Labour believes that crime can only be cut by dealing with the causes of crime as well as being tough on criminals.,605,,226,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
"We plan the most comprehensive reform of the criminal justice system since the war – to catch, convict, punish and rehabilitate more of the 100,000 persistent offenders.",605,,227,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
Our ten-year goal is a modernised criminal justice system with the burglary rate halved.,605,,228,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
We will now:,,,229,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
- overhaul sentencing so that persistent offending results in more severe punishment.,605,,230,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
- reform custodial sentences so that every offender gets punishment and rehabilitation designed to minimise reoffending.,605,,231,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
- reform rules of evidence to simplify trials and bring the guilty to justice.,605,,232,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
"- introduce specialist, late-sitting and review courts to reflect crime patterns and properly monitor offenders.",605,,233,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
- establish a new Criminal Assets Recovery Agency to seize assets of crime barons and a register of dealers to tackle drugs.,605,,234,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
"- introduce a victims bill of rights providing legal rights to compensation, support and information.",605,,235,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
1. Prosperity for all,,,236,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
Our ten-year goals:,,,237,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
"- Fiscal rules consistently met, low inflation and interest rates as low as possible, as we deliver long-term economic stability.",408,,238,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
"- Faster productivity growth than our main competitors, as we achieve rising living standards for all.",410,,239,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
Our next steps:,,,240,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_12
"- Basic skills for 750,000 people.",706,,241,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
- Venture capital funds in every region.,408,,242,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
"- £180 billion investment in transport, with 25 local rail and tram schemes.",411,,243,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
- Raise the minimum wage to £4.20.,408,,244,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
"- £1,000 tax cut – the Children’s Tax Credit – for parents of newborn Children.",402,,245,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
"Labour’s purpose is to help every family, not just a few, to raise their living standards and plan ahead with security.",408,,246,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
"We have a ten-year vision: higher living standards, affordable mortgages and fairer taxes combined with much greater investment in vital public services.",408,,247,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
Economic stability is the foundation.,408,,248,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
We know the price of boom and bust – it was paid in the 1980s and 1990s by millions of hard-working families.,408,,249,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
"Our reforms since 1997 have helped cut interest rates to nearly half the average under the Conservatives, saving mortgage payers on average £1,200 a year.",408,,250,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
"By 2010, we want Britain to break away from the decades of boom and bust, as we stick to clear rules for spending and borrowing.",414,,251,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
"We will take no risks with economic policy, make no compromise on fiscal responsibility.",414,,252,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
Stability comes first.,414,,253,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
But stability is not enough.,414,,254,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
"We need to produce more, better and to a higher value to raise our earning power and to meet our ten-year goal of faster productivity growth than our main competitors.",410,,255,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
"We must make Britain the best place to do business in Europe – a dynamic economy, founded on skills and knowledge, developing the talent of all our people, and contributing to sustainable development.",410,,256,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
"That means investment by private and public sectors in infrastructure and skills, and the right competitive framework to support enterprise, small and large, manufacturing and services.",403,,257,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
"Every extra trained, employed worker contributes to a fairer society, as well as a more prosperous one.",411,,258,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
"With social failure, from school drop-outs to crime, comes economic failure.",606,,259,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
Fairness and enterprise go together.,606,,260,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_13
It is up to government to do everything it can to help ensure that no individual and no community is left behind.,503,,261,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_14
The fundamentals – Better off with Labour,,,262,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_14
The foundation of opportunity and prosperity is economic stability.,000,,263,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_14
"We know the risks of promises that cannot be paid for: the Conservatives led Britain into two deep recessions, double-digit inflation, record unemployment, 15 per cent interest rates and a doubling of the national debt.",305,,264,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_14
"Choice, not chance, has turned things round.",000,,265,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_14
Independence for the Bank of England and longterm fiscal rules have given the UK the most stable and transparent economic framework in Europe.,414,,266,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_14
"Britain now has the best combination of low interest rates, low inflation and low unemployment since the 1960s.",408,,267,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_14
"We are saving nearly £9 billion this year from debt and unemployment, so 84p of every extra pound of public spending goes on national priorities, compared to 58p under the Conservatives.",305,,268,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_14
"So we will pursue a balanced approach on the economy with stability the foundation, more investment not less and, as affordable, targeted tax cuts on our priorities.",414,,269,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_14
Our aim is to put more wealth in the hands of more people.,408,,270,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_14
"That is why we will keep mortgage rates as low as possible, ensure competition keeps down household bills, support savings and share ownership, and create a new Child Trust Fund for every child at birth to invest for when they reach adulthood.",408,,271,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_14
There are no guarantees in an integrated world economy.,000,,272,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_14
But we showed during the Asian economic crisis how to steer a course of stability in turbulent times.,305,,273,51320_200106,51320,200106,english,MARPOR,False,True,False,8a16cb00ecf05f0ec40a7aa0ad337148,/down/originals/2021-1/51320_2001.pdf,deb3ffa297973eaac15e526fb33b34bf,True,,,Ambitions for Britain,51320_200106,51320_200106_14
